sgRNA	Gene	sample1
MGLibA_16284	Epb4.1l4b	54
MGLibA_62338	mmu-mir-6920	125
MGLibA_30137	Maml2	320
MGLibA_59597	Wnt3	72
MGLibA_17555	Fam45a	61
MGLibA_43572	Ptch2	266
MGLibA_30585	Mbtd1	137
MGLibA_28714	Leap2	43
MGLibA_32121	Mrpl54	76
MGLibA_14602	Dnase2a	387
MGLibA_12827	Cyp2d12	81
MGLibA_20772	Gm14446	184
MGLibA_52781	Tas2r122	182
MGLibA_37020	Olfr25	136
MGLibA_35898	Olfr1180	387
MGLibA_62328	mmu-mir-6919	190
MGLibA_13569	Ddx10	119
MGLibA_15890	Eif4g3	189
MGLibA_66135	mmu-mir-450b	207
MGLibA_59078	Vstm2b	38
MGLibA_49920	Sltm	24
MGLibA_53272	Tdpoz2	100
MGLibA_19936	Gin1	325
MGLibA_35333	Obp2a	80
MGLibA_34632	Nqo1	106
MGLibA_07915	Cap2	80
MGLibA_15949	Elfn2	59
MGLibA_31360	Mios	115
MGLibA_52569	Taf11	140
MGLibA_17763	Fancf	94
MGLibA_10279	Chodl	150
MGLibA_05541	Astn1	314
MGLibA_52708	Tarm1	117
MGLibA_55700	Trib1	195
MGLibA_02182	AY761185	160
MGLibA_11495	Copz2	280
MGLibA_41598	Plxna2	131
MGLibA_64543	mmu-mir-124-2	51
MGLibA_23139	Gsk3b	70
MGLibA_50570	Sorl1	141
MGLibA_55717	Trim11	61
MGLibA_45746	Rnaset2a	161
MGLibA_64329	mmu-mir-8093	86
MGLibA_00869	2410018M08Rik	227
MGLibA_13243	Daglb	44
MGLibA_28736	Lelp1	133
MGLibA_02621	Ache	79
MGLibA_44026	Qrfp	154
MGLibA_60327	Zdhhc4	150
MGLibA_33558	Ndufa9	181
MGLibA_39871	Pcdhga7	99
MGLibA_36407	Olfr1366	145
MGLibA_55086	Tnfrsf10b	216
MGLibA_55234	Tnnt1	46
MGLibA_05877	Atp6v0e2	88
MGLibA_34379	Nol8	76
MGLibA_23680	Hamp	202
MGLibA_38792	Olfr988	235
MGLibA_03315	Aen	160
MGLibA_61587	Zmat2	112
MGLibA_23036	Grm2	188
MGLibA_10521	Ckap4	93
MGLibA_34661	Nr1i2	220
MGLibA_38803	Olfr994	154
MGLibA_41863	Poln	165
MGLibA_27546	Klhdc1	45
MGLibA_67207	NonTargetingControlGuideForMouse_0802	117
MGLibA_14260	Dlg3	92
MGLibA_37650	Olfr524	45
MGLibA_58518	Vmn1r84	190
MGLibA_41905	Polr2h	303
MGLibA_04694	Apod	86
MGLibA_08954	Ccser1	402
MGLibA_55768	Trim30a	281
MGLibA_60369	Zfand4	173
MGLibA_62075	mmu-mir-7663	155
MGLibA_48095	Sfpq	98
MGLibA_21046	Gm19402	144
MGLibA_45580	Rilp	122
MGLibA_55545	Traf3ip2	108
MGLibA_28302	L1td1	138
MGLibA_02101	AI661453	68
MGLibA_28462	Laptm4b	54
MGLibA_34564	Nppa	223
MGLibA_35681	Olfr1095	134
MGLibA_43304	Psd2	129
MGLibA_02155/MGLibA_20864/MGLibA_21559/MGLibA_21967/	AV320801/Gm15023/Gm5128/Gm7903/	390
MGLibA_13689	Deb1	93
MGLibA_32922	Mynn	158
MGLibA_60530	Zfp251	137
MGLibA_66844	NonTargetingControlGuideForMouse_0439	17
MGLibA_10187	Chek2	163
MGLibA_40486	Pfdn4	90
MGLibA_02210	Aak1	128
MGLibA_13085	D14Abb1e	55
MGLibA_19695	Gdf10	33
MGLibA_58193	Vmn1r201	214
MGLibA_04896	Arhgap15	104
MGLibA_29471	Lrrc43	137
MGLibA_48075	Sf3b3	175
MGLibA_54543	Tmem204	88
MGLibA_47210	Scgb1b24	133
MGLibA_54512	Tmem198b	61
MGLibA_02049	AF067063	114
MGLibA_65226	mmu-mir-7040	35
MGLibA_32756	Myadm	90
MGLibA_59884	Yes1	117
MGLibA_03807	Aldoart2	86
MGLibA_02064	AI182371	129
MGLibA_25419	Ifna13	140
MGLibA_06657	Bche	101
MGLibA_21590	Gm5169	59
MGLibA_07608	Caap1	144
MGLibA_60698	Zfp384	65
MGLibA_01320	4930505A04Rik	47
MGLibA_61344	Zfp92	77
MGLibA_15762	Eif2ak1	180
MGLibA_46293	Rpl9	144
MGLibA_49658	Slc6a19os	87
MGLibA_48800	Slc16a1	200
MGLibA_31751	Mpc1	296
MGLibA_20787/MGLibA_20790/MGLibA_20793/MGLibA_20796/MGLibA_20799/MGLibA_20802/MGLibA_20805/MGLibA_20808/MGLibA_20817/	Gm14475/Gm14476/Gm14477/Gm14478/Gm14479/Gm14482/Gm14483/Gm14484/Gm14501/	1517
MGLibA_56779	Tyrp1	123
MGLibA_47093	Sbpl	43
MGLibA_63383	mmu-mir-3080	190
MGLibA_47798	Serpina12	199
MGLibA_24227	Hist1h2ab	155
MGLibA_01628	5031414D18Rik	60
MGLibA_47582	Sec61a2	69
MGLibA_53085	Tceal6	130
MGLibA_24226	Hist1h2ab	123
MGLibA_22556	Gpr123	15
MGLibA_36084	Olfr124	143
MGLibA_29216	Lpcat1	305
MGLibA_39461	Papolb	114
MGLibA_30341	Mapk13	108
MGLibA_10055	Cfhr1	248
MGLibA_30212	Map1lc3a	64
MGLibA_02800	Actc1	54
MGLibA_47715	Senp1	205
MGLibA_50878	Spdya	92
MGLibA_02443	Abhd1	126
MGLibA_32466	Mthfd1l	51
MGLibA_55956	Trmt11	92
MGLibA_31603	Mms22l	131
MGLibA_36687	Olfr1487	237
MGLibA_13622	Ddx3x	519
MGLibA_14652	Dnttip1	214
MGLibA_43451	Psmd11	233
MGLibA_50354	Snrpd1	64
MGLibA_10643	Cldn20	49
MGLibA_42205	Ppil6	191
MGLibA_35117	Nup210	82
MGLibA_58542	Vmn1r91	88
MGLibA_64453	mmu-mir-6339	79
MGLibA_13422	Dclre1a	137
MGLibA_36614	Olfr1449	102
MGLibA_42993	Proz	135
MGLibA_36077	Olfr1248	202
MGLibA_46859	S100g	209
MGLibA_41238	Pla2g2d	197
MGLibA_14319	Dlx6	310
MGLibA_34541	Nphs1	96
MGLibA_09762	Celf2	95
MGLibA_38470	Olfr854	210
MGLibA_50329	Snrnp35	135
MGLibA_36257	Olfr1310	324
MGLibA_02688	Acot8	184
MGLibA_31242	Mgmt	377
MGLibA_22960	Grid2	164
MGLibA_36301	Olfr1328	26
MGLibA_04043	Ampd3	89
MGLibA_22580	Gpr135	120
MGLibA_18059	Fbxw13	60
MGLibA_51250	Srcrb4d	10
MGLibA_13136	D430019H16Rik	21
MGLibA_43783	Ptprc	201
MGLibA_51969	Stxbp3a	143
MGLibA_45233	Rfx3	182
MGLibA_38011	Olfr667	152
MGLibA_03164	Adcyap1r1	106
MGLibA_61272	Zfp82	75
MGLibA_16572	Esam	224
MGLibA_58689/MGLibA_58694/MGLibA_58701/MGLibA_58707/MGLibA_58708/MGLibA_58714/MGLibA_58722/MGLibA_58732/MGLibA_58736/MGLibA_58744/MGLibA_58747/MGLibA_58754/	Vmn2r29/Vmn2r30/Vmn2r32/Vmn2r34/Vmn2r35/Vmn2r37/Vmn2r39/Vmn2r42/Vmn2r43/Vmn2r46/Vmn2r47/Vmn2r49/	854
MGLibA_56462	Ttc5	126
MGLibA_57319	Unc45a	101
MGLibA_54152	Tmc7	152
MGLibA_40634	Phactr3	50
MGLibA_06453	Baat	227
MGLibA_37540	Olfr484	170
MGLibA_37185	Olfr329-ps	204
MGLibA_20020	Gjc3	99
MGLibA_02549	Acadsb	80
MGLibA_52925	Tbc1d32	49
MGLibA_65172	mmu-mir-96	222
MGLibA_65776	mmu-mir-8110	238
MGLibA_15692	Egr2	75
MGLibA_23634	H3f3b	73
MGLibA_28433	Lamtor2	203
MGLibA_46562	Rrp8	125
MGLibA_14743	Dot1l	123
MGLibA_01345	4930524N10Rik	245
MGLibA_42024	Pot1a	153
MGLibA_42388	Ppp2ca	130
MGLibA_09436	Cdh19	76
MGLibA_50669	Sp2	210
MGLibA_10642	Cldn20	27
MGLibA_67084	NonTargetingControlGuideForMouse_0679	629
MGLibA_32075	Mrpl40	95
MGLibA_18420	Fhl2	146
MGLibA_18270	Ffar4	108
MGLibA_23724	Has2	140
MGLibA_09108	Cd2	303
MGLibA_01252	4930435E12Rik	106
MGLibA_48037	Setdb2	181
MGLibA_51620	Stac2	91
MGLibA_60937	Zfp592	327
MGLibA_56825	Uba2	201
MGLibA_26423	Isx	133
MGLibA_58577	Vmn2r107	305
MGLibA_42901	Prmt2	111
MGLibA_60299	Zdhhc1	75
MGLibA_31818	Mppe1	331
MGLibA_44387	Radil	49
MGLibA_56219	Tspan10	18
MGLibA_59661	Wtap	89
MGLibA_64082	mmu-mir-669j	142
MGLibA_32776	Mybphl	158
MGLibA_09912	Cep68	93
MGLibA_07707	Cacng1	138
MGLibA_15407	Ebpl	53
MGLibA_51937	Stx1a	23
MGLibA_33336	Nbn	164
MGLibA_30821	Med16	254
MGLibA_38956	Orc4	197
MGLibA_58150	Vmn1r189	16
MGLibA_22382	Got2	89
MGLibA_06444	BC117090	276
MGLibA_58960	Vps13d	43
MGLibA_00887	2410137M14Rik	310
MGLibA_40586	Pglyrp4	46
MGLibA_34766	Nrip1	70
MGLibA_04306	Ankrd49	45
MGLibA_14447	Dnaja1	38
MGLibA_25546	Igf2bp1	132
MGLibA_32845	Myh2	260
MGLibA_35085	Numa1	141
MGLibA_52100	Sun1	153
MGLibA_28522	Lbp	102
MGLibA_20173	Glt25d1	139
MGLibA_61782	Zswim7	95
MGLibA_06030	Aurkc	27
MGLibA_14962	Dsg3	96
MGLibA_05432	Ascc2	127
MGLibA_18863	Foxred1	36
MGLibA_41381	Pld2	294
MGLibA_42337	Ppp1r2	232
MGLibA_58564	Vmn2r103	362
MGLibA_07737	Cacybp	58
MGLibA_16423	Epyc	64
MGLibA_58149	Vmn1r188	142
MGLibA_05076	Arid3a	88
MGLibA_09802	Cenpe	121
MGLibA_51332	Srpk2	117
MGLibA_14885	Dram2	183
MGLibA_54801	Tmem55a	124
MGLibA_35456	Olfm2	48
MGLibA_41640	Pmf1	63
MGLibA_39299	Pacs2	85
MGLibA_01167	4921530L21Rik	214
MGLibA_18029	Fbxo47	66
MGLibA_09964	Cers3	137
MGLibA_16208	Enpp4	42
MGLibA_19838	Ggct	142
MGLibA_59946	Ythdc1	219
MGLibA_55184	Tnik	25
MGLibA_46310	Rpp14	68
MGLibA_20496	Gm12657	53
MGLibA_44019	Qpct	174
MGLibA_47397	Sct	128
MGLibA_16486	Ereg	39
MGLibA_66773	NonTargetingControlGuideForMouse_0368	47
MGLibA_38672	Olfr938	202
MGLibA_42356	Ppp1r3b	86
MGLibA_10079	Cftr	71
MGLibA_47172	Scd1	91
MGLibA_56252	Tspan32	68
MGLibA_30662	Mcm5	131
MGLibA_09775	Celf6	52
MGLibA_55703	Trib2	119
MGLibA_39559	Parp6	148
MGLibA_44141	Rab26	169
MGLibA_26596	Itprip	126
MGLibA_16949	F8	44
MGLibA_46256	Rpl38	159
MGLibA_43288	Prx	145
MGLibA_43245	Prss48	86
MGLibA_29528	Lrrc69	141
MGLibA_03842	Alg3	133
MGLibA_17815	Fastkd3	332
MGLibA_66418	NonTargetingControlGuideForMouse_0013	95
MGLibA_10834	Clmp	172
MGLibA_23373	Gucy2f	248
MGLibA_65206	mmu-mir-148a	78
MGLibA_63817	mmu-mir-7220	121
MGLibA_58458	Vmn1r66	23
MGLibA_44832	Rbm47	100
MGLibA_50214	Smu1	98
MGLibA_16950	F8	90
MGLibA_12658	Cybb	150
MGLibA_11160	Cntln	48
MGLibA_64068/MGLibA_64085/MGLibA_64095/MGLibA_64106/MGLibA_64117/MGLibA_64127/MGLibA_64136/MGLibA_64143/MGLibA_64153/MGLibA_64162/MGLibA_64175/	mmu-mir-467a-1/mmu-mir-467a-2/mmu-mir-467b/mmu-mir-467a-3/mmu-mir-467a-4/mmu-mir-467a-5/mmu-mir-467a-6/mmu-mir-467a-7/mmu-mir-467a-8/mmu-mir-467a-9/mmu-mir-467a-10/	591
MGLibA_45046	Reep5	81
MGLibA_19257	Gabra2	110
MGLibA_25067	Hspb7	232
MGLibA_45353	Rgs9	132
MGLibA_65247	mmu-mir-6376	120
MGLibA_02221	Aar2	83
MGLibA_54099	Tm7sf2	89
MGLibA_19236	Gabarap	121
MGLibA_18910	Frem2	142
MGLibA_07349	Btnl10	330
MGLibA_30737	Mdfi	195
MGLibA_46731	Rundc1	271
MGLibA_46024	Rnpep	37
MGLibA_35490	Olfr1009	99
MGLibA_44755	Rbm12	108
MGLibA_29793	Ly6g6c	197
MGLibA_48243	Sh2d1b2	94
MGLibA_49613	Slc5a3	111
MGLibA_27570	Klhdc9	113
MGLibA_33863	Nfatc4	76
MGLibA_40523	Pfn4	66
MGLibA_11709	Cpne2	93
MGLibA_32512	Mtmr2	90
MGLibA_25568	Igfbp2	113
MGLibA_62500	mmu-mir-196a-1	217
MGLibA_36500	Olfr1404	75
MGLibA_48903	Slc22a12	97
MGLibA_57391	Upk2	38
MGLibA_24357	Hist1h4j	45
MGLibA_20872	Gm15080	118
MGLibA_45349	Rgs9bp	198
MGLibA_16874	Extl3	53
MGLibA_39084	Otog	81
MGLibA_50399	Snw1	94
MGLibA_43762	Ptpn5	46
MGLibA_61244	Zfp809	102
MGLibA_16235	Entpd3	183
MGLibA_15975	Elmo2	61
MGLibA_44042	Qsox1	174
MGLibA_08963	Cct2	63
MGLibA_51606	St8sia4	251
MGLibA_19027/MGLibA_20774/MGLibA_21677/	Fthl17/Gm14458/Gm5634/	174
MGLibA_08800	Ccl6	33
MGLibA_66121	mmu-mir-19b-2	101
MGLibA_20869	Gm15070	103
MGLibA_19622	Gcgr	223
MGLibA_59102	Vti1a	28
MGLibA_67255	NonTargetingControlGuideForMouse_0850	84
MGLibA_17441	Fam211a	70
MGLibA_21918	Gm7173	24
MGLibA_22987	Grin2a	45
MGLibA_00013/MGLibA_20711/MGLibA_20717/MGLibA_20762/MGLibA_21440/	0610010B08Rik/Gm14305/Gm14308/Gm14434/Gm4724/	809
MGLibA_25176	Hyal2	192
MGLibA_42623	Prdx4	145
MGLibA_16309	Epgn	69
MGLibA_47935	Serpinb9f	213
MGLibA_35015	Nudt13	19
MGLibA_66400	mmu-mir-98	104
MGLibA_09818	Cenpk	85
MGLibA_20187	Glt8d2	112
MGLibA_07815	Calml4	146
MGLibA_50566	Sorcs3	129
MGLibA_17262	Fam168a	42
MGLibA_23254	Gtf2f2	13
MGLibA_30548	Mbl1	145
MGLibA_04818	Arap2	48
MGLibA_64984	mmu-mir-6417	124
MGLibA_53559	Tfe3	187
MGLibA_05130	Arl1	49
MGLibA_52975	Tbk1	130
MGLibA_57172	Ufm1	41
MGLibA_23464	H1fnt	81
MGLibA_43842	Ptrf	59
MGLibA_03861	Alkbh3	121
MGLibA_05725	Atp13a1	169
MGLibA_57646	Usp53	120
MGLibA_47094	Sbpl	42
MGLibA_34612	Npy1r	28
MGLibA_09458	Cdh2	118
MGLibA_40465	Pex5	77
MGLibA_11816	Cramp1l	72
MGLibA_65963	mmu-mir-5133	57
MGLibA_36151	Olfr1273-ps	163
MGLibA_62960/MGLibA_62964/	mmu-mir-7094-1/mmu-mir-7094-2/	399
MGLibA_46753	Rusc1	167
MGLibA_36148	Olfr1272	75
MGLibA_23524	H2-M10.4	89
MGLibA_32028	Mrpl22	299
MGLibA_36705	Olfr1495	57
MGLibA_27318	Kidins220	69
MGLibA_26469	Itga6	97
MGLibA_06883	Bicd1	95
MGLibA_21288/MGLibA_21297/	Gm3402/Gm3415/	348
MGLibA_53237	Tctex1d4	88
MGLibA_48175	Sgcz	144
MGLibA_23550	H2-M9	52
MGLibA_02668	Acot1	68
MGLibA_21361	Gm410	220
MGLibA_43286	Prune	108
MGLibA_56457	Ttc3	166
MGLibA_18960	Frs2	225
MGLibA_08057	Carhsp1	240
MGLibA_30408	Mapre3	211
MGLibA_24633	Homez	56
MGLibA_36755	Olfr1512	120
MGLibA_09352	Cdc42ep3	169
MGLibA_43301	Psca	58
MGLibA_37891	Olfr61	128
MGLibA_51747	Stil	177
MGLibA_37736	Olfr559	217
MGLibA_27425	Kif7	77
MGLibA_56026	Trp53inp2	160
MGLibA_38798	Olfr992	69
MGLibA_05685	Atm	108
MGLibA_16615	Esp38	143
MGLibA_01541	4933406J08Rik	48
MGLibA_24222	Hist1h1t	331
MGLibA_03064	Adamts6	100
MGLibA_31958	Mroh2a	85
MGLibA_00256	1700008O03Rik	203
MGLibA_35865	Olfr1164	117
MGLibA_53076	Tceal1	144
MGLibA_37771	Olfr574	230
MGLibA_08084	Casc4	153
MGLibA_24208	Hist1h1b	92
MGLibA_40766	Phlpp1	10
MGLibA_65146	mmu-mir-653	160
MGLibA_15993	Eln	73
MGLibA_66000	mmu-mir-2136	107
MGLibA_18448	Fig4	96
MGLibA_06198	B4galt3	67
MGLibA_06193	B4galt1	187
MGLibA_54236	Tmem104	167
MGLibA_08689	Ccdc88b	68
MGLibA_51362	Srrm4	23
MGLibA_61899	mmu-mir-6352	192
MGLibA_01040	3110002H16Rik	88
MGLibA_44854	Rbm8a	136
MGLibA_13713/MGLibA_13728/	Defa-rs7/Defa23/	178
MGLibA_25494	Ift140	89
MGLibA_55873	Trim65	25
MGLibA_09145	Cd34	73
MGLibA_38665	Olfr936	109
MGLibA_24869	Hs1bp3	131
MGLibA_45050	Reep6	151
MGLibA_25475	Ifnl3	92
MGLibA_64489	mmu-mir-7685	161
MGLibA_24386	Hist2h3b	133
MGLibA_62406	mmu-mir-7115	271
MGLibA_12423	Ctsq	25
MGLibA_62902	mmu-mir-496a	428
MGLibA_27380	Kif24	146
MGLibA_47073	Sbf1	48
MGLibA_03588	Ak6	136
MGLibA_42831	Prl3d2	207
MGLibA_35023	Nudt16l1	39
MGLibA_61343	Zfp92	111
MGLibA_54193	Tmed11	153
MGLibA_62968	mmu-mir-6388	159
MGLibA_10697	Clec12b	144
MGLibA_01532	4933403O08Rik	41
MGLibA_30203	Map10	65
MGLibA_55676	Trex1	182
MGLibA_29382	Lrrc10	105
MGLibA_40810	Pi15	64
MGLibA_34984	Nucb1	25
MGLibA_08969	Cct4	58
MGLibA_24839	Hrc	81
MGLibA_52740	Tas2r106	233
MGLibA_40742	Phkg1	171
MGLibA_19804	Gfpt2	128
MGLibA_58647	Vmn2r16	63
MGLibA_35601	Olfr1049	94
MGLibA_31377	Mis12	118
MGLibA_30639	Mchr1	84
MGLibA_54331	Tmem135	163
MGLibA_53985	Tldc1	98
MGLibA_10883	Clrn1	297
MGLibA_35763	Olfr1124	261
MGLibA_56946	Ube2l6	157
MGLibA_27894	Kng1	249
MGLibA_04944	Arhgap31	45
MGLibA_41747	Pnpla8	343
MGLibA_17972	Fbxo27	110
MGLibA_18062	Fbxw14	84
MGLibA_47278	Schip1	91
MGLibA_27690	Klk12	115
MGLibA_12473	Cul2	86
MGLibA_08652	Ccdc7	170
MGLibA_37868	Olfr611	224
MGLibA_57224	Ugt2a3	173
MGLibA_28716	Leap2	196
MGLibA_19864	Ggt6	141
MGLibA_37902	Olfr623	81
MGLibA_43211	Prss37	119
MGLibA_64991	mmu-mir-574	213
MGLibA_22915	Grcc10	210
MGLibA_41819	Pold3	173
MGLibA_55875	Trim66	39
MGLibA_07983	Capza3	244
MGLibA_32516	Mtmr3	114
MGLibA_38694	Olfr951	254
MGLibA_61502	Zfyve27	132
MGLibA_02944	Adam20	61
MGLibA_00106	1110037F02Rik	152
MGLibA_63975	mmu-mir-8091	176
MGLibA_36891	Olfr197	76
MGLibA_18624	Fmo4	185
MGLibA_52497	Taar7f	14
MGLibA_16388	Eppin	48
MGLibA_61174	Zfp764	34
MGLibA_18400	Fgr	26
MGLibA_06924	Blk	168
MGLibA_01098	04-Mar	196
MGLibA_07535	C330027C09Rik	113
MGLibA_01748	07-Sep	129
MGLibA_26725	Jrk	89
MGLibA_03501	Ahnak	46
MGLibA_26204	Ipo9	13
MGLibA_30172	Man2c1	160
MGLibA_45761	Rnf103	108
MGLibA_35643	Olfr1079	100
MGLibA_02602	Ace2	366
MGLibA_25238	Ica1	50
MGLibA_53129	Tcf23	54
MGLibA_27602	Klhl21	95
MGLibA_60361	Zfand2b	188
MGLibA_48204	Sgpp1	134
MGLibA_01597	4933427G17Rik	23
MGLibA_38389	Olfr816	78
MGLibA_33094	Naa10	79
MGLibA_06637	Bcas1	81
MGLibA_06075	Aym1	10
MGLibA_30077	Mageh1	163
MGLibA_21768	Gm595	72
MGLibA_18928	Frmd4b	177
MGLibA_33527	Ndufa13	50
MGLibA_13753	Defb10	176
MGLibA_12842	Cyp2d9	103
MGLibA_16790	Exo5	85
MGLibA_56235	Tspan15	113
MGLibA_27752	Klk7	297
MGLibA_10324	Chrm5	116
MGLibA_16504	Erh	216
MGLibA_57021	Ubl4	157
MGLibA_29067	Lman1l	278
MGLibA_05845	Atp5s	312
MGLibA_57791	Vasp	67
MGLibA_37678	Olfr538	78
MGLibA_01719	6330416G13Rik	18
MGLibA_18122	Fcer1g	158
MGLibA_43910	Pvrl2	44
MGLibA_35794	Olfr1136	219
MGLibA_46610/MGLibA_46614/	Rsph3a/Rsph3b/	335
MGLibA_18644	Fn1	101
MGLibA_09692	Ceacam14	101
MGLibA_14442	Dnaic1	143
MGLibA_22007	Gm853	178
MGLibA_11047	Cngb3	116
MGLibA_32253	Ms4a4c	82
MGLibA_56823	Uba1	214
MGLibA_51571	St6gal2	76
MGLibA_17913	Fbxl20	214
MGLibA_52891	Tbc1d1	99
MGLibA_22020	Gm867	236
MGLibA_02085	AI467606	78
MGLibA_01885	9830107B12Rik	226
MGLibA_12538	Cxadr	396
MGLibA_47334	Scn7a	116
MGLibA_20713/MGLibA_20758/MGLibA_20764/MGLibA_22045/	Gm14306/Gm14431/Gm14436/Gm8898/	642
MGLibA_41576	Plscr4	208
MGLibA_21099/MGLibA_21117/MGLibA_21118/MGLibA_21142/MGLibA_21207/MGLibA_51496/	Gm20738/Gm20815/Gm20816/Gm20867/Gm21943/Ssty2/	798
MGLibA_18548	Flg2	132
MGLibA_27592	Klhl18	249
MGLibA_00020	0610010K14Rik	51
MGLibA_20273/MGLibA_20288/MGLibA_21200/MGLibA_21356/	Gm10256/Gm10352/Gm21704/Gm4064/	296
MGLibA_07459	C1qtnf2	108
MGLibA_01074	3110082I17Rik	194
MGLibA_53460	Tex16	71
MGLibA_05762	Atp1b4	119
MGLibA_20408/MGLibA_20432/MGLibA_28204/	Gm11554/Gm11569/Krtap4-13/	444
MGLibA_12125	Csn1s2b	295
MGLibA_43278	Prtg	35
MGLibA_14007	Dgcr8	192
MGLibA_01146	4921509C19Rik	272
MGLibA_66782	NonTargetingControlGuideForMouse_0377	42
MGLibA_51990	Styx	110
MGLibA_33900	Nfkbia	90
MGLibA_41145	Pkd2l1	340
MGLibA_22285	Gnpat	127
MGLibA_09675	Cdyl	50
MGLibA_19938	Gin1	274
MGLibA_05369	Asap2	272
MGLibA_23257	Gtf2h1	52
MGLibA_21208	Gm21949	66
MGLibA_65889	mmu-mir-7081	159
MGLibA_39133	Otud7a	300
MGLibA_19404	Galnt6	80
MGLibA_61881	mmu-mir-6351	171
MGLibA_53931	Tinagl1	5
MGLibA_66572	NonTargetingControlGuideForMouse_0167	170
MGLibA_57523/MGLibA_57529/	Usp17la/Usp17lc/	56
MGLibA_52253	Sybu	218
MGLibA_45664	Rlf	200
MGLibA_07472	C1qtnf6	10
MGLibA_61597	Zmiz1	113
MGLibA_66110	mmu-mir-717	458
MGLibA_38150	Olfr716	259
MGLibA_53749	Thnsl2	116
MGLibA_25842	Il22ra1	53
MGLibA_19171	Fzd7	116
MGLibA_65661	mmu-mir-3106	69
MGLibA_48022	Setd5	243
MGLibA_61856	mmu-mir-5103	178
MGLibA_07485	C1rl	128
MGLibA_24530	Hmx1	152
MGLibA_64918	mmu-mir-34a	245
MGLibA_59818	Xrcc5	95
MGLibA_01218	4930422G04Rik	90
MGLibA_09833	Cenpp	126
MGLibA_65311	mmu-mir-7649	106
MGLibA_44617	Rasgrp1	150
MGLibA_43779	Ptprb	157
MGLibA_16358	Ephx2	14
MGLibA_59280	Wdr27	46
MGLibA_47921	Serpinb9b	120
MGLibA_46087	Rp2h	229
MGLibA_30880	Med8	67
MGLibA_00021	0610010K14Rik	167
MGLibA_05047	Arhgef3	214
MGLibA_24739	Hoxc9	106
MGLibA_56884	Ube2b	52
MGLibA_18309	Fgf14	233
MGLibA_16670	Esyt1	183
MGLibA_36905	Olfr201	95
MGLibA_04257	Ankrd2	90
MGLibA_16548	Ern2	30
MGLibA_35460	Olfm3	176
MGLibA_36079	Olfr1249	134
MGLibA_29934	Lztr1	128
MGLibA_61809	Zyg11b	64
MGLibA_14042	Dhcr24	251
MGLibA_50544	Sohlh2	124
MGLibA_05035	Arhgef33	142
MGLibA_14274	Dlgap2	124
MGLibA_15701	Ehbp1l1	94
MGLibA_65502	mmu-mir-344-1	136
MGLibA_12027	Crygb	132
MGLibA_53902	Timm50	103
MGLibA_46168	Rpl15	279
MGLibA_07407	C130026I21Rik	35
MGLibA_22085	Gm9573	150
MGLibA_45115	Reps1	177
MGLibA_01576	4933417A18Rik	310
MGLibA_48895	Slc1a7	116
MGLibA_45031	Recql	142
MGLibA_12048	Cryl1	103
MGLibA_17701	Fam83h	68
MGLibA_25308	Ido1	135
MGLibA_14341	Dmp1	137
MGLibA_57262	Uhrf1bp1l	129
MGLibA_42533	Pramef8	45
MGLibA_13452	Dcps	80
MGLibA_11274	Col15a1	69
MGLibA_13197	D930020B18Rik	88
MGLibA_01693	06-Sep	112
MGLibA_01402	4930564B18Rik	283
MGLibA_09617	Cdkn2c	201
MGLibA_01701	6030468B19Rik	127
MGLibA_20070	Glcci1	37
MGLibA_43905	Pvalb	276
MGLibA_05983	Atxn10	150
MGLibA_51788	Stk32a	104
MGLibA_42615	Prdx1	81
MGLibA_48962	Slc22a4	43
MGLibA_44948	Rcl1	215
MGLibA_05434	Ascc3	108
MGLibA_09501	Cdk11b	71
MGLibA_62645	mmu-mir-1892	77
MGLibA_24825	Hp	222
MGLibA_24342	Hist1h4c	103
MGLibA_55254	Tnpo2	135
MGLibA_25460	Ifngr1	121
MGLibA_47890	Serpinb3b	180
MGLibA_27455	Kirrel2	91
MGLibA_24587	Hnrnph1	103
MGLibA_53845	Tifab	240
MGLibA_19378	Galnt15	108
MGLibA_06261	BC018242	145
MGLibA_21619	Gm5416	310
MGLibA_10117	Chaf1b	124
MGLibA_39647	Pbld2	246
MGLibA_03743	Alcam	18
MGLibA_06609	Bbs7	85
MGLibA_13975	Dffa	221
MGLibA_38446	Olfr843	93
MGLibA_44950	Rcn1	174
MGLibA_57421	Uqcr11	65
MGLibA_28881	Lhfp	108
MGLibA_00214	1700001O22Rik	146
MGLibA_02950	Adam22	88
MGLibA_37943	Olfr641	55
MGLibA_48775	Slc15a2	94
MGLibA_51345	Srpx2	114
MGLibA_33866	Nfe2l1	165
MGLibA_47515	Sec11c	74
MGLibA_46604	Rslcan18	68
MGLibA_16095	Eml1	100
MGLibA_52955	Tbccd1	115
MGLibA_12334	Ctnnbip1	126
MGLibA_58713	Vmn2r36	118
MGLibA_17255	Fam167a	157
MGLibA_54328	Tmem134	267
MGLibA_20705/MGLibA_20715/MGLibA_20720/MGLibA_20747/MGLibA_20751/MGLibA_20754/MGLibA_20760/MGLibA_20766/MGLibA_20768/MGLibA_21850/	Gm14288/Gm14306/Gm14322/Gm14391/Gm14393/Gm14420/Gm14431/Gm14436/Gm14440/Gm6710/	1291
MGLibA_41031	Pip4k2a	202
MGLibA_42013	Porcn	159
MGLibA_02626	Ackr2	68
MGLibA_13485	Dct	55
MGLibA_20603	Gm13247	157
MGLibA_35441	Oit1	148
