sgRNA	Gene	sample1
MGLibA_07576	C86695	0
MGLibA_07577	C86695	0
MGLibA_07578	C87414	0
MGLibA_07579	C87414	0
MGLibA_07580	C87414	0
MGLibA_07581	C87436	0
MGLibA_07582	C87436	0
MGLibA_07583	C87436	0
MGLibA_07584	C87499	0
MGLibA_07585	C87499	0
MGLibA_07586	C87499	0
MGLibA_07587	C87977	0
MGLibA_07588	C87977	0
MGLibA_07589	C87977	0
MGLibA_07590	C8a	0
MGLibA_07591	C8a	0
MGLibA_07592	C8a	0
MGLibA_07593	C8b	0
MGLibA_07594	C8b	0
MGLibA_07595	C8b	0
MGLibA_07596	C8g	0
MGLibA_07597	C8g	0
MGLibA_07598	C8g	0
MGLibA_07602	C9	0
MGLibA_07603	C9	0
MGLibA_07604	C9	0
MGLibA_07599	C920025E04Rik	0
MGLibA_07600	C920025E04Rik	0
MGLibA_07601	C920025E04Rik	0
MGLibA_07608	Caap1	0
MGLibA_07609	Caap1	0
MGLibA_07610	Caap1	0
MGLibA_07614	Cab39	0
MGLibA_07615	Cab39	0
MGLibA_07616	Cab39	0
MGLibA_07611	Cab39l	0
MGLibA_07612	Cab39l	0
MGLibA_07613	Cab39l	0
MGLibA_07617	Cabin1	0
MGLibA_07618	Cabin1	0
MGLibA_07619	Cabin1	0
MGLibA_07620	Cables1	0
MGLibA_07621	Cables1	0
MGLibA_07622	Cables1	0
MGLibA_07623	Cables2	0
MGLibA_07624	Cables2	0
MGLibA_07625	Cables2	0
MGLibA_07626	Cabp1	0
MGLibA_07627	Cabp1	0
MGLibA_07628	Cabp1	0
MGLibA_07629	Cabp2	0
MGLibA_07630	Cabp2	0
MGLibA_07631	Cabp2	0
MGLibA_07632	Cabp4	0
MGLibA_07633	Cabp4	0
MGLibA_07634	Cabp4	0
MGLibA_07635	Cabp5	0
MGLibA_07636	Cabp5	0
MGLibA_07637	Cabp5	0
MGLibA_07638	Cabp7	0
MGLibA_07639	Cabp7	0
MGLibA_07640	Cabp7	0
MGLibA_07641	Cabs1	0
MGLibA_07642	Cabs1	0
MGLibA_07643	Cabs1	0
MGLibA_07644	Cabyr	0
MGLibA_07645	Cabyr	0
MGLibA_07646	Cabyr	0
MGLibA_07647	Cacfd1	0
MGLibA_07648	Cacfd1	0
MGLibA_07649	Cacfd1	0
MGLibA_07650	Cachd1	0
MGLibA_07651	Cachd1	0
MGLibA_07652	Cachd1	0
MGLibA_07653	Cacna1a	0
MGLibA_07654	Cacna1a	0
MGLibA_07655	Cacna1a	0
MGLibA_07656	Cacna1b	0
MGLibA_07657	Cacna1b	0
MGLibA_07658	Cacna1b	0
MGLibA_07659	Cacna1c	0
MGLibA_07660	Cacna1c	0
MGLibA_07661	Cacna1c	0
MGLibA_07662	Cacna1d	0
MGLibA_07663	Cacna1d	0
MGLibA_07664	Cacna1d	0
MGLibA_07665	Cacna1e	0
MGLibA_07666	Cacna1e	0
MGLibA_07667	Cacna1e	0
MGLibA_07668	Cacna1f	0
MGLibA_07669	Cacna1f	0
MGLibA_07670	Cacna1f	0
MGLibA_07671	Cacna1g	0
MGLibA_07672	Cacna1g	0
MGLibA_07673	Cacna1g	0
MGLibA_07674	Cacna1h	0
MGLibA_07675	Cacna1h	0
MGLibA_07676	Cacna1h	0
MGLibA_07677	Cacna1i	0
MGLibA_07678	Cacna1i	0
MGLibA_07679	Cacna1i	0
MGLibA_07680	Cacna1s	0
MGLibA_07681	Cacna1s	0
MGLibA_07682	Cacna1s	0
MGLibA_07683	Cacna2d1	0
MGLibA_07684	Cacna2d1	0
MGLibA_07685	Cacna2d1	0
MGLibA_07686	Cacna2d2	0
MGLibA_07687	Cacna2d2	0
MGLibA_07688	Cacna2d2	0
MGLibA_07689	Cacna2d3	0
MGLibA_07690	Cacna2d3	0
MGLibA_07691	Cacna2d3	0
MGLibA_07692	Cacna2d4	0
MGLibA_07693	Cacna2d4	0
MGLibA_07694	Cacna2d4	0
MGLibA_07695	Cacnb1	0
MGLibA_07696	Cacnb1	0
MGLibA_07697	Cacnb1	0
MGLibA_07698	Cacnb2	0
MGLibA_07699	Cacnb2	0
MGLibA_07700	Cacnb2	0
MGLibA_07701	Cacnb3	0
MGLibA_07702	Cacnb3	0
MGLibA_07703	Cacnb3	0
MGLibA_07704	Cacnb4	0
MGLibA_07705	Cacnb4	0
MGLibA_07706	Cacnb4	0
MGLibA_07707	Cacng1	0
MGLibA_07708	Cacng1	0
MGLibA_07709	Cacng1	0
MGLibA_07710	Cacng2	0
MGLibA_07711	Cacng2	0
MGLibA_07712	Cacng2	0
MGLibA_07713	Cacng3	0
MGLibA_07714	Cacng3	0
MGLibA_07715	Cacng3	0
MGLibA_07716	Cacng4	0
MGLibA_07717	Cacng4	0
MGLibA_07718	Cacng4	0
MGLibA_07719	Cacng5	0
MGLibA_07720	Cacng5	0
MGLibA_07721	Cacng5	0
MGLibA_07722	Cacng6	0
MGLibA_07723	Cacng6	0
MGLibA_07724	Cacng6	0
MGLibA_07725	Cacng7	0
MGLibA_07726	Cacng7	0
MGLibA_07727	Cacng7	0
MGLibA_07728	Cacng8	0
MGLibA_07729	Cacng8	0
MGLibA_07730	Cacng8	0
MGLibA_07731	Cactin	0
MGLibA_07732	Cactin	0
MGLibA_07733	Cactin	0
MGLibA_07734	Cacul1	0
MGLibA_07735	Cacul1	0
MGLibA_07736	Cacul1	0
MGLibA_07737	Cacybp	0
MGLibA_07738	Cacybp	0
MGLibA_07739	Cacybp	0
MGLibA_07758	Cad	0
MGLibA_07759	Cad	0
MGLibA_07760	Cad	0
MGLibA_07740	Cadm1	0
MGLibA_07741	Cadm1	0
MGLibA_07742	Cadm1	0
MGLibA_07743	Cadm2	0
MGLibA_07744	Cadm2	0
MGLibA_07745	Cadm2	0
MGLibA_07746	Cadm3	0
MGLibA_07747	Cadm3	0
MGLibA_07748	Cadm3	0
MGLibA_07749	Cadm4	0
MGLibA_07750	Cadm4	0
MGLibA_07751	Cadm4	0
MGLibA_07755	Cadps	0
MGLibA_07756	Cadps	0
MGLibA_07757	Cadps	0
MGLibA_07752	Cadps2	0
MGLibA_07753	Cadps2	0
MGLibA_07754	Cadps2	0
MGLibA_07761	Cage1	0
MGLibA_07762	Cage1	0
MGLibA_07763	Cage1	0
MGLibA_07764	Calb1	0
MGLibA_07765	Calb1	0
MGLibA_07766	Calb1	0
MGLibA_07767	Calb2	0
MGLibA_07768	Calb2	0
MGLibA_07769	Calb2	0
MGLibA_07770	Calca	0
MGLibA_07771	Calca	0
MGLibA_07772	Calca	0
MGLibA_07773	Calcb	0
MGLibA_07774	Calcb	0
MGLibA_07775	Calcb	0
MGLibA_07776	Calcoco1	0
MGLibA_07777	Calcoco1	0
MGLibA_07778	Calcoco1	0
MGLibA_07779	Calcoco2	0
MGLibA_07780	Calcoco2	0
MGLibA_07781	Calcoco2	0
MGLibA_07785	Calcr	0
MGLibA_07786	Calcr	0
MGLibA_07787	Calcr	0
MGLibA_07782	Calcrl	0
MGLibA_07783	Calcrl	0
MGLibA_07784	Calcrl	0
MGLibA_07788	Cald1	0
MGLibA_07789	Cald1	0
MGLibA_07790	Cald1	0
MGLibA_07791	Calhm1	0
MGLibA_07792	Calhm1	0
MGLibA_07793	Calhm1	0
MGLibA_07794	Calhm2	0
MGLibA_07795	Calhm2	0
MGLibA_07796	Calhm2	0
MGLibA_07797	Calm1	0
MGLibA_07798	Calm1	0
MGLibA_07799	Calm1	0
MGLibA_07800	Calm2	0
MGLibA_07801	Calm2	0
MGLibA_07802	Calm2	0
MGLibA_07803	Calm3	0
MGLibA_07804	Calm3	0
MGLibA_07805	Calm3	0
MGLibA_07806	Calm4	0
MGLibA_07807	Calm4	0
MGLibA_07808	Calm4	0
MGLibA_07809	Calm5	0
MGLibA_07810	Calm5	0
MGLibA_07811	Calm5	0
MGLibA_07812	Calml3	0
MGLibA_07813	Calml3	0
MGLibA_07814	Calml3	0
MGLibA_07815	Calml4	0
MGLibA_07816	Calml4	0
MGLibA_07817	Calml4	0
MGLibA_07818	Caln1	0
MGLibA_07819	Caln1	0
MGLibA_07820	Caln1	0
MGLibA_07827	Calr	0
MGLibA_07828	Calr	0
MGLibA_07829	Calr	0
MGLibA_07821	Calr3	0
MGLibA_07822	Calr3	0
MGLibA_07823	Calr3	0
MGLibA_07824	Calr4	0
MGLibA_07825	Calr4	0
MGLibA_07826	Calr4	0
MGLibA_07830	Calu	0
MGLibA_07831	Calu	0
MGLibA_07832	Calu	0
MGLibA_07833	Caly	0
MGLibA_07834	Caly	0
MGLibA_07835	Caly	0
MGLibA_07842	Camk1	0
MGLibA_07843	Camk1	0
MGLibA_07844	Camk1	0
MGLibA_07836	Camk1d	0
MGLibA_07837	Camk1d	0
MGLibA_07838	Camk1d	0
MGLibA_07839	Camk1g	0
MGLibA_07840	Camk1g	0
MGLibA_07841	Camk1g	0
MGLibA_07845	Camk2a	0
MGLibA_07846	Camk2a	0
MGLibA_07847	Camk2a	0
MGLibA_07848	Camk2b	0
MGLibA_07849	Camk2b	0
MGLibA_07850	Camk2b	0
MGLibA_07851	Camk2d	0
MGLibA_07852	Camk2d	0
MGLibA_07853	Camk2d	0
MGLibA_07854	Camk2g	0
MGLibA_07855	Camk2g	0
MGLibA_07856	Camk2g	0
MGLibA_07857	Camk2n1	0
MGLibA_07858	Camk2n1	0
MGLibA_07859	Camk2n1	0
MGLibA_07860	Camk2n2	0
MGLibA_07861	Camk2n2	0
MGLibA_07862	Camk2n2	0
MGLibA_07863	Camk4	0
MGLibA_07864	Camk4	0
MGLibA_07865	Camk4	0
MGLibA_07866	Camkk1	0
MGLibA_07867	Camkk1	0
MGLibA_07868	Camkk1	0
MGLibA_07869	Camkk2	0
MGLibA_07870	Camkk2	0
MGLibA_07871	Camkk2	0
MGLibA_07872	Camkmt	0
MGLibA_07873	Camkmt	0
MGLibA_07874	Camkmt	0
MGLibA_07875	Camkv	0
MGLibA_07876	Camkv	0
MGLibA_07877	Camkv	0
MGLibA_07878	Caml	0
MGLibA_07879	Caml	0
MGLibA_07880	Caml	0
MGLibA_07881	Camp	0
MGLibA_07882	Camp	0
MGLibA_07883	Camp	0
MGLibA_07884	Camsap1	0
MGLibA_07885	Camsap1	0
MGLibA_07886	Camsap1	0
MGLibA_07887	Camsap2	0
MGLibA_07888	Camsap2	0
MGLibA_07889	Camsap2	0
MGLibA_07890	Camsap3	0
MGLibA_07891	Camsap3	0
MGLibA_07892	Camsap3	0
MGLibA_07893	Camta1	0
MGLibA_07894	Camta1	0
MGLibA_07895	Camta1	0
MGLibA_07896	Camta2	0
MGLibA_07897	Camta2	0
MGLibA_07898	Camta2	0
MGLibA_07899	Cand1	0
MGLibA_07900	Cand1	0
MGLibA_07901	Cand1	0
MGLibA_07902	Cand2	0
MGLibA_07903	Cand2	0
MGLibA_07904	Cand2	0
MGLibA_07905	Cant1	0
MGLibA_07906	Cant1	0
MGLibA_07907	Cant1	0
MGLibA_07908	Canx	0
MGLibA_07909	Canx	0
MGLibA_07910	Canx	0
MGLibA_07911	Cap1	0
MGLibA_07912	Cap1	0
MGLibA_07913	Cap1	0
MGLibA_07914	Cap2	0
MGLibA_07915	Cap2	0
MGLibA_07916	Cap2	0
MGLibA_07917	Capg	0
MGLibA_07918	Capg	0
MGLibA_07919	Capg	0
MGLibA_07935	Capn1	0
MGLibA_07936	Capn1	0
MGLibA_07937	Capn1	0
MGLibA_07920	Capn10	0
MGLibA_07921	Capn10	0
MGLibA_07922	Capn10	0
MGLibA_07923	Capn11	0
MGLibA_07924	Capn11	0
MGLibA_07925	Capn11	0
MGLibA_07926	Capn12	0
MGLibA_07927	Capn12	0
MGLibA_07928	Capn12	0
MGLibA_07929	Capn13	0
MGLibA_07930	Capn13	0
MGLibA_07931	Capn13	0
MGLibA_07932	Capn15	0
MGLibA_07933	Capn15	0
MGLibA_07934	Capn15	0
MGLibA_07938	Capn2	0
MGLibA_07939	Capn2	0
MGLibA_07940	Capn2	0
MGLibA_07941	Capn3	0
MGLibA_07942	Capn3	0
MGLibA_07943	Capn3	0
MGLibA_07944	Capn5	0
MGLibA_07945	Capn5	0
MGLibA_07946	Capn5	0
MGLibA_07947	Capn6	0
MGLibA_07948	Capn6	0
MGLibA_07949	Capn6	0
MGLibA_07950	Capn7	0
MGLibA_07951	Capn7	0
MGLibA_07952	Capn7	0
MGLibA_07953	Capn8	0
MGLibA_07954	Capn8	0
MGLibA_07955	Capn8	0
MGLibA_07956	Capn9	0
MGLibA_07957	Capn9	0
MGLibA_07958	Capn9	0
MGLibA_07959	Capns1	0
MGLibA_07960	Capns1	0
MGLibA_07961	Capns1	0
MGLibA_07962	Capns2	0
MGLibA_07963	Capns2	0
MGLibA_07964	Capns2	0
MGLibA_07965	Caprin1	0
MGLibA_07966	Caprin1	0
MGLibA_07967	Caprin1	0
MGLibA_07968	Caprin2	0
MGLibA_07969	Caprin2	0
MGLibA_07970	Caprin2	0
MGLibA_07971	Caps2	0
MGLibA_07972	Caps2	0
MGLibA_07973	Caps2	0
MGLibA_07974	Capsl	0
MGLibA_07975	Capsl	0
MGLibA_07976	Capsl	0
MGLibA_07977	Capza1	0
MGLibA_07978	Capza1	0
MGLibA_07979	Capza1	0
MGLibA_07980	Capza2	0
MGLibA_07981	Capza2	0
MGLibA_07982	Capza2	0
MGLibA_07983	Capza3	0
MGLibA_07984	Capza3	0
MGLibA_07985	Capza3	0
MGLibA_07986	Capzb	0
MGLibA_07987	Capzb	0
MGLibA_07988	Capzb	0
MGLibA_08007	Car1	0
MGLibA_08008	Car1	0
MGLibA_08009	Car1	0
MGLibA_07989	Car10	0
MGLibA_07990	Car10	0
MGLibA_07991	Car10	0
MGLibA_07992	Car11	0
MGLibA_07993	Car11	0
MGLibA_07994	Car11	0
MGLibA_07995	Car12	0
MGLibA_07996	Car12	0
MGLibA_07997	Car12	0
MGLibA_07998	Car13	0
MGLibA_07999	Car13	0
MGLibA_08000	Car13	0
MGLibA_08001	Car14	0
MGLibA_08002	Car14	0
MGLibA_08003	Car14	0
MGLibA_08004	Car15	0
MGLibA_08005	Car15	0
MGLibA_08006	Car15	0
MGLibA_08010	Car2	0
MGLibA_08011	Car2	0
MGLibA_08012	Car2	0
MGLibA_08013	Car3	0
MGLibA_08014	Car3	0
MGLibA_08015	Car3	0
MGLibA_08016	Car4	0
MGLibA_08017	Car4	0
MGLibA_08018	Car4	0
MGLibA_08019	Car5a	0
MGLibA_08020	Car5a	0
MGLibA_08021	Car5a	0
MGLibA_08022	Car5b	0
MGLibA_08023	Car5b	0
MGLibA_08024	Car5b	0
MGLibA_08025	Car6	0
MGLibA_08026	Car6	0
MGLibA_08027	Car6	0
MGLibA_08028	Car7	0
MGLibA_08029	Car7	0
MGLibA_08030	Car7	0
MGLibA_08031	Car8	0
MGLibA_08032	Car8	0
MGLibA_08033	Car8	0
MGLibA_08034	Car9	0
MGLibA_08035	Car9	0
MGLibA_08036	Car9	0
MGLibA_08037	Card10	0
MGLibA_08038	Card10	0
MGLibA_08039	Card10	0
MGLibA_08040	Card11	0
MGLibA_08041	Card11	0
MGLibA_08042	Card11	0
MGLibA_08043	Card14	0
MGLibA_08044	Card14	0
MGLibA_08045	Card14	0
MGLibA_08046	Card6	0
MGLibA_08047	Card6	0
MGLibA_08048	Card6	0
MGLibA_08049	Card9	0
MGLibA_08050	Card9	0
MGLibA_08051	Card9	0
MGLibA_08052	Carf	0
MGLibA_08053	Carf	0
MGLibA_08054	Carf	0
MGLibA_08055	Carhsp1	0
MGLibA_08056	Carhsp1	0
MGLibA_08057	Carhsp1	0
MGLibA_08058	Carkd	0
MGLibA_08059	Carkd	0
MGLibA_08060	Carkd	0
MGLibA_08061	Carm1	0
MGLibA_08062	Carm1	0
MGLibA_08063	Carm1	0
MGLibA_08064	Carns1	0
MGLibA_08065	Carns1	0
MGLibA_08066	Carns1	0
MGLibA_08070	Cars	0
MGLibA_08071	Cars	0
MGLibA_08072	Cars	0
MGLibA_08067	Cars2	0
MGLibA_08068	Cars2	0
MGLibA_08069	Cars2	0
MGLibA_08073	Cartpt	0
MGLibA_08074	Cartpt	0
MGLibA_08075	Cartpt	0
MGLibA_08076	Casc1	0
MGLibA_08077	Casc1	0
MGLibA_08078	Casc1	0
MGLibA_08079	Casc3	0
MGLibA_08080	Casc3	0
MGLibA_08081	Casc3	0
MGLibA_08082	Casc4	0
MGLibA_08083	Casc4	0
MGLibA_08084	Casc4	0
MGLibA_08085	Casc5	0
MGLibA_08086	Casc5	0
MGLibA_08087	Casc5	0
MGLibA_08088	Casd1	0
MGLibA_08089	Casd1	0
MGLibA_08090	Casd1	0
MGLibA_08097	Cask	0
MGLibA_08098	Cask	0
MGLibA_08099	Cask	0
MGLibA_08091	Caskin1	0
MGLibA_08092	Caskin1	0
MGLibA_08093	Caskin1	0
MGLibA_08094	Caskin2	0
MGLibA_08095	Caskin2	0
MGLibA_08096	Caskin2	0
MGLibA_08106	Casp1	0
MGLibA_08107	Casp1	0
MGLibA_08108	Casp1	0
MGLibA_08100	Casp12	0
MGLibA_08101	Casp12	0
MGLibA_08102	Casp12	0
MGLibA_08103	Casp14	0
MGLibA_08104	Casp14	0
MGLibA_08105	Casp14	0
MGLibA_08109	Casp2	0
MGLibA_08110	Casp2	0
MGLibA_08111	Casp2	0
MGLibA_08112	Casp3	0
MGLibA_08113	Casp3	0
MGLibA_08114	Casp3	0
MGLibA_08115	Casp4	0
MGLibA_08116	Casp4	0
MGLibA_08117	Casp4	0
MGLibA_08118	Casp6	0
MGLibA_08119	Casp6	0
MGLibA_08120	Casp6	0
MGLibA_08121	Casp7	0
MGLibA_08122	Casp7	0
MGLibA_08123	Casp7	0
MGLibA_08127	Casp8	0
MGLibA_08128	Casp8	0
MGLibA_08129	Casp8	0
MGLibA_08124	Casp8ap2	0
MGLibA_08125	Casp8ap2	0
MGLibA_08126	Casp8ap2	0
MGLibA_08130	Casp9	0
MGLibA_08131	Casp9	0
MGLibA_08132	Casp9	0
MGLibA_08133	Casq1	0
MGLibA_08134	Casq1	0
MGLibA_08135	Casq1	0
MGLibA_08136	Casq2	0
MGLibA_08137	Casq2	0
MGLibA_08138	Casq2	0
MGLibA_08139	Casr	0
MGLibA_08140	Casr	0
MGLibA_08141	Casr	0
MGLibA_08142	Cass4	0
MGLibA_08143	Cass4	0
MGLibA_08144	Cass4	0
MGLibA_08145	Cast	0
MGLibA_08146	Cast	0
MGLibA_08147	Cast	0
MGLibA_08148	Casz1	0
MGLibA_08149	Casz1	0
MGLibA_08150	Casz1	0
MGLibA_08175	Cat	0
MGLibA_08176	Cat	0
MGLibA_08177	Cat	0
MGLibA_08151	Catsper1	0
MGLibA_08152	Catsper1	0
MGLibA_08153	Catsper1	0
MGLibA_08154	Catsper2	0
MGLibA_08155	Catsper2	0
MGLibA_08156	Catsper2	0
MGLibA_08157	Catsper3	0
MGLibA_08158	Catsper3	0
MGLibA_08159	Catsper3	0
MGLibA_08160	Catsper4	0
MGLibA_08161	Catsper4	0
MGLibA_08162	Catsper4	0
MGLibA_08163	Catsperb	0
MGLibA_08164	Catsperb	0
MGLibA_08165	Catsperb	0
MGLibA_08166	Catsperd	0
MGLibA_08167	Catsperd	0
MGLibA_08168	Catsperd	0
MGLibA_08169	Catsperg1	0
MGLibA_08170	Catsperg1	0
MGLibA_08171	Catsperg1	0
MGLibA_08172	Catsperg2	0
MGLibA_08173	Catsperg2	0
MGLibA_08174	Catsperg2	0
MGLibA_08178	Cav1	0
MGLibA_08179	Cav1	0
MGLibA_08180	Cav1	0
MGLibA_08181	Cav2	0
MGLibA_08182	Cav2	0
MGLibA_08183	Cav2	0
MGLibA_08184	Cav3	0
MGLibA_08185	Cav3	0
MGLibA_08186	Cav3	0
MGLibA_08187	Cbfa2t2	0
MGLibA_08188	Cbfa2t2	0
MGLibA_08189	Cbfa2t2	0
MGLibA_08190	Cbfa2t3	0
MGLibA_08191	Cbfa2t3	0
MGLibA_08192	Cbfa2t3	0
MGLibA_08193	Cbfb	0
MGLibA_08194	Cbfb	0
MGLibA_08195	Cbfb	0
MGLibA_08217	Cbl	0
MGLibA_08218	Cbl	0
MGLibA_08219	Cbl	0
MGLibA_08196	Cblb	0
MGLibA_08197	Cblb	0
MGLibA_08198	Cblb	0
MGLibA_08199	Cblc	0
MGLibA_08200	Cblc	0
MGLibA_08201	Cblc	0
MGLibA_08202	Cbll1	0
MGLibA_08203	Cbll1	0
MGLibA_08204	Cbll1	0
MGLibA_08205	Cbln1	0
MGLibA_08206	Cbln1	0
MGLibA_08207	Cbln1	0
MGLibA_08208	Cbln2	0
MGLibA_08209	Cbln2	0
MGLibA_08210	Cbln2	0
MGLibA_08211	Cbln3	0
MGLibA_08212	Cbln3	0
MGLibA_08213	Cbln3	0
MGLibA_08214	Cbln4	0
MGLibA_08215	Cbln4	0
MGLibA_08216	Cbln4	0
MGLibA_08220	Cbr1	0
MGLibA_08221	Cbr1	0
MGLibA_08222	Cbr1	0
MGLibA_08223	Cbr2	0
MGLibA_08224	Cbr2	0
MGLibA_08225	Cbr2	0
MGLibA_08226	Cbr3	0
MGLibA_08227	Cbr3	0
MGLibA_08228	Cbr3	0
MGLibA_08229	Cbr4	0
MGLibA_08230	Cbr4	0
MGLibA_08231	Cbr4	0
MGLibA_08232	Cbs	0
MGLibA_08233	Cbs	0
MGLibA_08234	Cbs	0
MGLibA_08235	Cbwd1	0
MGLibA_08236	Cbwd1	0
MGLibA_08237	Cbwd1	0
MGLibA_08238	Cbx1	0
MGLibA_08239	Cbx1	0
MGLibA_08240	Cbx1	0
MGLibA_08241	Cbx2	0
MGLibA_08242	Cbx2	0
MGLibA_08243	Cbx2	0
MGLibA_08244	Cbx3	0
MGLibA_08245	Cbx3	0
MGLibA_08246	Cbx3	0
MGLibA_08247	Cbx4	0
MGLibA_08248	Cbx4	0
MGLibA_08249	Cbx4	0
MGLibA_08250	Cbx5	0
MGLibA_08251	Cbx5	0
MGLibA_08252	Cbx5	0
MGLibA_08253	Cbx6	0
MGLibA_08254	Cbx6	0
MGLibA_08255/MGLibA_34512/	Cbx6/Npcd/	0
MGLibA_08256	Cbx7	0
MGLibA_08257	Cbx7	0
MGLibA_08258	Cbx7	0
MGLibA_08259	Cbx8	0
MGLibA_08260	Cbx8	0
MGLibA_08261	Cbx8	0
MGLibA_08262	Cby1	0
MGLibA_08263	Cby1	0
MGLibA_08264	Cby1	0
MGLibA_08265	Cc2d1a	0
MGLibA_08266	Cc2d1a	0
MGLibA_08267	Cc2d1a	0
MGLibA_08268	Cc2d1b	0
MGLibA_08269	Cc2d1b	0
MGLibA_08270	Cc2d1b	0
MGLibA_08271	Cc2d2a	0
MGLibA_08272	Cc2d2a	0
MGLibA_08273	Cc2d2a	0
MGLibA_08274	Ccar1	0
MGLibA_08275	Ccar1	0
MGLibA_08276	Ccar1	0
MGLibA_08277	Ccar2	0
MGLibA_08278	Ccar2	0
MGLibA_08279	Ccar2	0
MGLibA_08280	Ccbe1	0
MGLibA_08281	Ccbe1	0
MGLibA_08282	Ccbe1	0
MGLibA_08283	Ccbl1	0
MGLibA_08284	Ccbl1	0
MGLibA_08285	Ccbl1	0
MGLibA_08286	Ccbl2	0
MGLibA_08287	Ccbl2	0
MGLibA_08288	Ccbl2	0
MGLibA_08289	Ccdc101	0
MGLibA_08290	Ccdc101	0
MGLibA_08291	Ccdc101	0
MGLibA_08292	Ccdc102a	0
MGLibA_08293	Ccdc102a	0
MGLibA_08294	Ccdc102a	0
MGLibA_08295	Ccdc103	0
MGLibA_08296	Ccdc103	0
MGLibA_08297	Ccdc103	0
MGLibA_08298	Ccdc104	0
MGLibA_08299	Ccdc104	0
MGLibA_08300	Ccdc104	0
MGLibA_08301	Ccdc105	0
MGLibA_08302	Ccdc105	0
MGLibA_08303	Ccdc105	0
MGLibA_08304	Ccdc106	0
MGLibA_08305	Ccdc106	0
MGLibA_08306	Ccdc106	0
MGLibA_08307	Ccdc107	0
MGLibA_08308	Ccdc107	0
MGLibA_08309	Ccdc107	0
MGLibA_08310	Ccdc108	0
MGLibA_08311	Ccdc108	0
MGLibA_08312	Ccdc108	0
MGLibA_08313	Ccdc109b	0
MGLibA_08314	Ccdc109b	0
MGLibA_08315	Ccdc109b	0
MGLibA_08337	Ccdc11	0
MGLibA_08338	Ccdc11	0
MGLibA_08339	Ccdc11	0
MGLibA_08316	Ccdc110	0
MGLibA_08317	Ccdc110	0
MGLibA_08318	Ccdc110	0
MGLibA_08319	Ccdc112	0
MGLibA_08320	Ccdc112	0
MGLibA_08321	Ccdc112	0
MGLibA_08322	Ccdc113	0
MGLibA_08323	Ccdc113	0
MGLibA_08324	Ccdc113	0
MGLibA_08325	Ccdc114	0
MGLibA_08326	Ccdc114	0
MGLibA_08327	Ccdc114	0
MGLibA_08328	Ccdc115	0
MGLibA_08329	Ccdc115	0
MGLibA_08330	Ccdc115	0
MGLibA_08331	Ccdc116	0
MGLibA_08332	Ccdc116	0
MGLibA_08333	Ccdc116	0
MGLibA_08334	Ccdc117	0
MGLibA_08335	Ccdc117	0
MGLibA_08336	Ccdc117	0
MGLibA_08364	Ccdc12	0
MGLibA_08365	Ccdc12	0
MGLibA_08366	Ccdc12	0
MGLibA_08340	Ccdc120	0
MGLibA_08341	Ccdc120	0
MGLibA_08342	Ccdc120	0
MGLibA_08343	Ccdc121	0
MGLibA_08344	Ccdc121	0
MGLibA_08345	Ccdc121	0
MGLibA_08346	Ccdc122	0
MGLibA_08347	Ccdc122	0
MGLibA_08348	Ccdc122	0
MGLibA_08349	Ccdc124	0
MGLibA_08350	Ccdc124	0
MGLibA_08351	Ccdc124	0
MGLibA_08352	Ccdc125	0
MGLibA_08353	Ccdc125	0
MGLibA_08354	Ccdc125	0
MGLibA_08355	Ccdc126	0
MGLibA_08356	Ccdc126	0
MGLibA_08357	Ccdc126	0
MGLibA_08358	Ccdc127	0
MGLibA_08359	Ccdc127	0
MGLibA_08360	Ccdc127	0
MGLibA_08361	Ccdc129	0
MGLibA_08362	Ccdc129	0
MGLibA_08363	Ccdc129	0
MGLibA_08388	Ccdc13	0
MGLibA_08389	Ccdc13	0
MGLibA_08390	Ccdc13	0
MGLibA_08367	Ccdc130	0
MGLibA_08368	Ccdc130	0
MGLibA_08369	Ccdc130	0
MGLibA_08370	Ccdc132	0
MGLibA_08371	Ccdc132	0
MGLibA_08372	Ccdc132	0
MGLibA_08373	Ccdc134	0
MGLibA_08374	Ccdc134	0
MGLibA_08375	Ccdc134	0
MGLibA_08376	Ccdc135	0
MGLibA_08377	Ccdc135	0
MGLibA_08378	Ccdc135	0
MGLibA_08379	Ccdc136	0
MGLibA_08380	Ccdc136	0
MGLibA_08381	Ccdc136	0
MGLibA_08382	Ccdc137	0
MGLibA_08383	Ccdc137	0
MGLibA_08384	Ccdc137	0
MGLibA_08385	Ccdc138	0
MGLibA_08386	Ccdc138	0
MGLibA_08387	Ccdc138	0
MGLibA_08412	Ccdc14	0
MGLibA_08413	Ccdc14	0
MGLibA_08414	Ccdc14	0
MGLibA_08391	Ccdc141	0
MGLibA_08392	Ccdc141	0
MGLibA_08393	Ccdc141	0
MGLibA_08394	Ccdc142	0
MGLibA_08395	Ccdc142	0
MGLibA_08396	Ccdc142	0
MGLibA_08397	Ccdc144b	0
MGLibA_08398	Ccdc144b	0
MGLibA_08399	Ccdc144b	0
MGLibA_08400	Ccdc146	0
MGLibA_08401	Ccdc146	0
MGLibA_08402	Ccdc146	0
MGLibA_08403	Ccdc147	0
MGLibA_08404	Ccdc147	0
MGLibA_08405	Ccdc147	0
MGLibA_08406	Ccdc148	0
MGLibA_08407	Ccdc148	0
MGLibA_08408	Ccdc148	0
MGLibA_08409	Ccdc149	0
MGLibA_08410	Ccdc149	0
