sgRNA	Gene	sample1
MGLibB_00588	1700123I01Rik	0
MGLibB_00589	1700123I01Rik	0
MGLibB_00590	1700123I01Rik	0
MGLibB_00591	1700123K08Rik	0
MGLibB_00592	1700123K08Rik	0
MGLibB_00593	1700123K08Rik	0
MGLibB_00594	1700123O20Rik	0
MGLibB_00595	1700123O20Rik	0
MGLibB_00596	1700123O20Rik	0
MGLibB_00597	1700125H20Rik	0
MGLibB_00598	1700125H20Rik	0
MGLibB_00599	1700125H20Rik	0
MGLibB_00600	1700129C05Rik	0
MGLibB_00601	1700129C05Rik	0
MGLibB_00602	1700129C05Rik	0
MGLibB_00603	1810009A15Rik	0
MGLibB_00604	1810009A15Rik	0
MGLibB_00605	1810009A15Rik	0
MGLibB_00606	1810009J06Rik	0
MGLibB_00608/MGLibB_21213/	1810009J06Rik/Gm2663/	0
MGLibB_00607/MGLibB_21214/	1810009J06Rik/Gm2663/	0
MGLibB_00609	1810010H24Rik	0
MGLibB_00610	1810010H24Rik	0
MGLibB_00611	1810010H24Rik	0
MGLibB_00612	1810011H11Rik	0
MGLibB_00613	1810011H11Rik	0
MGLibB_00614	1810011H11Rik	0
MGLibB_00615	1810011O10Rik	0
MGLibB_00616	1810011O10Rik	0
MGLibB_00617	1810011O10Rik	0
MGLibB_00618	1810013L24Rik	0
MGLibB_00619	1810013L24Rik	0
MGLibB_00620	1810013L24Rik	0
MGLibB_00621	1810019J16Rik	0
MGLibB_00622	1810019J16Rik	0
MGLibB_00623	1810019J16Rik	0
MGLibB_00624	1810022K09Rik	0
MGLibB_00625	1810022K09Rik	0
MGLibB_00626	1810022K09Rik	0
MGLibB_00627	1810024B03Rik	0
MGLibB_00628	1810024B03Rik	0
MGLibB_00629	1810024B03Rik	0
MGLibB_00630	1810026J23Rik	0
MGLibB_00631	1810026J23Rik	0
MGLibB_00632	1810026J23Rik	0
MGLibB_00633	1810030O07Rik	0
MGLibB_00634	1810030O07Rik	0
MGLibB_00635	1810030O07Rik	0
MGLibB_00636	1810033B17Rik	0
MGLibB_00637	1810033B17Rik	0
MGLibB_00638	1810033B17Rik	0
MGLibB_00639	1810037I17Rik	0
MGLibB_00640	1810037I17Rik	0
MGLibB_00641	1810037I17Rik	0
MGLibB_00642	1810041L15Rik	0
MGLibB_00643	1810041L15Rik	0
MGLibB_00644	1810041L15Rik	0
MGLibB_00645	1810043G02Rik	0
MGLibB_00646	1810043G02Rik	0
MGLibB_00647	1810043G02Rik	0
MGLibB_00648	1810043H04Rik	0
MGLibB_00649	1810043H04Rik	0
MGLibB_00650	1810043H04Rik	0
MGLibB_00651	1810046K07Rik	0
MGLibB_00652	1810046K07Rik	0
MGLibB_00653	1810046K07Rik	0
MGLibB_00654	1810055G02Rik	0
MGLibB_00655	1810055G02Rik	0
MGLibB_00656	1810055G02Rik	0
MGLibB_00657	1810062G17Rik	0
MGLibB_00658	1810062G17Rik	0
MGLibB_00659	1810062G17Rik	0
MGLibB_00660	1810065E05Rik	0
MGLibB_00661	1810065E05Rik	0
MGLibB_00662	1810065E05Rik	0
MGLibB_00669	2010001E11Rik	0
MGLibB_00670	2010001E11Rik	0
MGLibB_00671	2010001E11Rik	0
MGLibB_00673	2010002M12Rik	0
MGLibB_00674	2010002M12Rik	0
MGLibB_00672/MGLibB_20765/	2010002M12Rik/Gm14446/	0
MGLibB_00675	2010003K11Rik	0
MGLibB_00676	2010003K11Rik	0
MGLibB_00677	2010003K11Rik	0
MGLibB_00678/MGLibB_21626/	2010005H15Rik/Gm5483/	0
MGLibB_00679/MGLibB_21627/	2010005H15Rik/Gm5483/	0
MGLibB_00680/MGLibB_21628/	2010005H15Rik/Gm5483/	0
MGLibB_00681	2010012O05Rik	0
MGLibB_00682	2010012O05Rik	0
MGLibB_00683	2010012O05Rik	0
MGLibB_00684	2010015L04Rik	0
MGLibB_00685	2010015L04Rik	0
MGLibB_00686	2010015L04Rik	0
MGLibB_00687	2010106E10Rik	0
MGLibB_00688	2010106E10Rik	0
MGLibB_00689	2010106E10Rik	0
MGLibB_00690	2010107E04Rik	0
MGLibB_00691	2010107E04Rik	0
MGLibB_00692	2010107E04Rik	0
MGLibB_00693	2010107G12Rik	0
MGLibB_00694	2010107G12Rik	0
MGLibB_00695	2010107G12Rik	0
MGLibB_00696	2010107G23Rik	0
MGLibB_00697	2010107G23Rik	0
MGLibB_00698	2010107G23Rik	0
MGLibB_00699	2010109A12Rik	0
MGLibB_00700	2010109A12Rik	0
MGLibB_00701	2010109A12Rik	0
MGLibB_00702	2010109I03Rik	0
MGLibB_00703	2010109I03Rik	0
MGLibB_00704	2010109I03Rik	0
MGLibB_00705	2010111I01Rik	0
MGLibB_00706	2010111I01Rik	0
MGLibB_00707	2010111I01Rik	0
MGLibB_00708	2010300C02Rik	0
MGLibB_00709	2010300C02Rik	0
MGLibB_00710	2010300C02Rik	0
MGLibB_00711	2010315B03Rik	0
MGLibB_00712	2010315B03Rik	0
MGLibB_00713	2010315B03Rik	0
MGLibB_00714	2200002D01Rik	0
MGLibB_00715	2200002D01Rik	0
MGLibB_00716	2200002D01Rik	0
MGLibB_00717	2200002J24Rik	0
MGLibB_00718	2200002J24Rik	0
MGLibB_00719	2200002J24Rik	0
MGLibB_00720	2210010C04Rik	0
MGLibB_00721	2210010C04Rik	0
MGLibB_00722	2210010C04Rik	0
MGLibB_00723	2210013O21Rik	0
MGLibB_00724	2210013O21Rik	0
MGLibB_00725	2210013O21Rik	0
MGLibB_00726	2210016F16Rik	0
MGLibB_00727	2210016F16Rik	0
MGLibB_00728	2210016F16Rik	0
MGLibB_00729	2210016L21Rik	0
MGLibB_00730	2210016L21Rik	0
MGLibB_00731	2210016L21Rik	0
MGLibB_00732	2210018M11Rik	0
MGLibB_00733	2210018M11Rik	0
MGLibB_00734	2210018M11Rik	0
MGLibB_00735	2210404O07Rik	0
MGLibB_00736	2210404O07Rik	0
MGLibB_00737	2210404O07Rik	0
MGLibB_00738	2210404O09Rik	0
MGLibB_00739	2210404O09Rik	0
MGLibB_00740	2210404O09Rik	0
MGLibB_00741	2210407C18Rik	0
MGLibB_00742	2210407C18Rik	0
MGLibB_00743	2210407C18Rik	0
MGLibB_00744	2210408I21Rik	0
MGLibB_00745	2210408I21Rik	0
MGLibB_00746	2210408I21Rik	0
MGLibB_00747	2300002M23Rik	0
MGLibB_00748	2300002M23Rik	0
MGLibB_00749	2300002M23Rik	0
MGLibB_00750	2300003K06Rik	0
MGLibB_00751	2300003K06Rik	0
MGLibB_00752	2300003K06Rik	0
MGLibB_00753	2300005B03Rik	0
MGLibB_00754	2300005B03Rik	0
MGLibB_00755	2300005B03Rik	0
MGLibB_00756	2300009A05Rik	0
MGLibB_00757	2300009A05Rik	0
MGLibB_00758	2300009A05Rik	0
MGLibB_00759	2310002J15Rik	0
MGLibB_00760	2310002J15Rik	0
MGLibB_00761	2310002J15Rik	0
MGLibB_00762	2310002L09Rik	0
MGLibB_00763	2310002L09Rik	0
MGLibB_00764	2310002L09Rik	0
MGLibB_00765	2310003H01Rik	0
MGLibB_00766	2310003H01Rik	0
MGLibB_00767	2310003H01Rik	0
MGLibB_00768	2310005G13Rik	0
MGLibB_00769	2310005G13Rik	0
MGLibB_00770	2310005G13Rik	0
MGLibB_00771	2310007B03Rik	0
MGLibB_00772	2310007B03Rik	0
MGLibB_00773	2310007B03Rik	0
MGLibB_00774	2310007L24Rik	0
MGLibB_00775	2310007L24Rik	0
MGLibB_00776	2310007L24Rik	0
MGLibB_00777	2310009B15Rik	0
MGLibB_00778	2310009B15Rik	0
MGLibB_00779	2310009B15Rik	0
MGLibB_00780	2310011J03Rik	0
MGLibB_00781	2310011J03Rik	0
MGLibB_00782	2310011J03Rik	0
MGLibB_00783	2310014L17Rik	0
MGLibB_00784	2310014L17Rik	0
MGLibB_00785	2310014L17Rik	0
MGLibB_00786	2310022A10Rik	0
MGLibB_00787	2310022A10Rik	0
MGLibB_00788	2310022A10Rik	0
MGLibB_00789	2310022B05Rik	0
MGLibB_00790	2310022B05Rik	0
MGLibB_00791	2310022B05Rik	0
MGLibB_00792	2310030G06Rik	0
MGLibB_00793	2310030G06Rik	0
MGLibB_00794	2310030G06Rik	0
MGLibB_00795	2310033P09Rik	0
MGLibB_00796	2310033P09Rik	0
MGLibB_00797	2310033P09Rik	0
MGLibB_00798	2310034C09Rik	0
MGLibB_00799	2310034C09Rik	0
MGLibB_00800	2310034C09Rik	0
MGLibB_00801	2310035C23Rik	0
MGLibB_00802	2310035C23Rik	0
MGLibB_00803	2310035C23Rik	0
MGLibB_00804	2310036O22Rik	0
MGLibB_00805	2310036O22Rik	0
MGLibB_00806	2310036O22Rik	0
MGLibB_00807	2310039H08Rik	0
MGLibB_00808	2310039H08Rik	0
MGLibB_00809	2310039H08Rik	0
MGLibB_00810	2310042D19Rik	0
MGLibB_00811	2310042D19Rik	0
MGLibB_00812	2310042D19Rik	0
MGLibB_00813	2310042E22Rik	0
MGLibB_00814	2310042E22Rik	0
MGLibB_00815	2310042E22Rik	0
MGLibB_00816	2310044G17Rik	0
MGLibB_00817	2310044G17Rik	0
MGLibB_00818	2310044G17Rik	0
MGLibB_00819	2310045N01Rik	0
MGLibB_00820	2310045N01Rik	0
MGLibB_00821	2310045N01Rik	0
MGLibB_00822	2310047M10Rik	0
MGLibB_00823	2310047M10Rik	0
MGLibB_00824	2310047M10Rik	0
MGLibB_00825	2310050C09Rik	0
MGLibB_00826	2310050C09Rik	0
MGLibB_00827	2310050C09Rik	0
MGLibB_00828	2310057J18Rik	0
MGLibB_00829	2310057J18Rik	0
MGLibB_00830	2310057J18Rik	0
MGLibB_00831	2310057M21Rik	0
MGLibB_00832	2310057M21Rik	0
MGLibB_00833	2310057M21Rik	0
MGLibB_00834	2310057N15Rik	0
MGLibB_00835	2310057N15Rik	0
MGLibB_00836	2310057N15Rik	0
MGLibB_00837	2310061I04Rik	0
MGLibB_00838	2310061I04Rik	0
MGLibB_00839	2310061I04Rik	0
MGLibB_00840	2310061N02Rik	0
MGLibB_00841	2310061N02Rik	0
MGLibB_00842	2310061N02Rik	0
MGLibB_00843	2310067B10Rik	0
MGLibB_00844	2310067B10Rik	0
MGLibB_00845	2310067B10Rik	0
MGLibB_00846	2310079G19Rik	0
MGLibB_00847	2310079G19Rik	0
MGLibB_00848	2310079G19Rik	0
MGLibB_00849	2410002F23Rik	0
MGLibB_00850	2410002F23Rik	0
MGLibB_00851	2410002F23Rik	0
MGLibB_00852	2410004B18Rik	0
MGLibB_00853	2410004B18Rik	0
MGLibB_00854	2410004B18Rik	0
MGLibB_00855	2410004P03Rik	0
MGLibB_00856	2410004P03Rik	0
MGLibB_00857	2410004P03Rik	0
MGLibB_00858	2410012M07Rik	0
MGLibB_00859	2410012M07Rik	0
MGLibB_00860	2410012M07Rik	0
MGLibB_00861	2410015M20Rik	0
MGLibB_00862	2410015M20Rik	0
MGLibB_00863	2410015M20Rik	0
MGLibB_00864	2410016O06Rik	0
MGLibB_00865	2410016O06Rik	0
MGLibB_00866	2410016O06Rik	0
MGLibB_00867	2410018M08Rik	0
MGLibB_00869	2410018M08Rik	0
MGLibB_00868/MGLibB_10130/	2410018M08Rik/Chchd2/	0
MGLibB_00870	2410076I21Rik	0
MGLibB_00871	2410076I21Rik	0
MGLibB_00872	2410076I21Rik	0
MGLibB_00873	2410089E03Rik	0
MGLibB_00874	2410089E03Rik	0
MGLibB_00875	2410089E03Rik	0
MGLibB_00876	2410124H12Rik	0
MGLibB_00877	2410124H12Rik	0
MGLibB_00878	2410124H12Rik	0
MGLibB_00879	2410127L17Rik	0
MGLibB_00880	2410127L17Rik	0
MGLibB_00881	2410127L17Rik	0
MGLibB_00882	2410131K14Rik	0
MGLibB_00883	2410131K14Rik	0
MGLibB_00884	2410131K14Rik	0
MGLibB_00885	2410137M14Rik	0
MGLibB_00886	2410137M14Rik	0
MGLibB_00887	2410137M14Rik	0
MGLibB_00888	2410141K09Rik	0
MGLibB_00889	2410141K09Rik	0
MGLibB_00890	2410141K09Rik	0
MGLibB_00891	2510002D24Rik	0
MGLibB_00892	2510002D24Rik	0
MGLibB_00893	2510002D24Rik	0
MGLibB_00894	2510003E04Rik	0
MGLibB_00895	2510003E04Rik	0
MGLibB_00896	2510003E04Rik	0
MGLibB_00897	2510009E07Rik	0
MGLibB_00898	2510009E07Rik	0
MGLibB_00899	2510009E07Rik	0
MGLibB_00900	2510039O18Rik	0
MGLibB_00901	2510039O18Rik	0
MGLibB_00902	2510039O18Rik	0
MGLibB_00903	2510049J12Rik	0
MGLibB_00904	2510049J12Rik	0
MGLibB_00905	2510049J12Rik	0
MGLibB_00906	2610002J02Rik	0
MGLibB_00907	2610002J02Rik	0
MGLibB_00908	2610002J02Rik	0
MGLibB_00909	2610002M06Rik	0
MGLibB_00910	2610002M06Rik	0
MGLibB_00911	2610002M06Rik	0
MGLibB_00912	2610008E11Rik	0
MGLibB_00913	2610008E11Rik	0
MGLibB_00914	2610008E11Rik	0
MGLibB_00915	2610015P09Rik	0
MGLibB_00916	2610015P09Rik	0
MGLibB_00917	2610015P09Rik	0
MGLibB_00918	2610018G03Rik	0
MGLibB_00919	2610018G03Rik	0
MGLibB_00920	2610018G03Rik	0
MGLibB_00921	2610020H08Rik	0
MGLibB_00922	2610020H08Rik	0
MGLibB_00923	2610020H08Rik	0
MGLibB_00924	2610028H24Rik	0
MGLibB_00925	2610028H24Rik	0
MGLibB_00926	2610028H24Rik	0
MGLibB_00927	2610034B18Rik	0
MGLibB_00928	2610034B18Rik	0
MGLibB_00929	2610034B18Rik	0
MGLibB_00930	2610034M16Rik	0
MGLibB_00931	2610034M16Rik	0
MGLibB_00932	2610034M16Rik	0
MGLibB_00933	2610044O15Rik8	0
MGLibB_00934	2610044O15Rik8	0
MGLibB_00935	2610044O15Rik8	0
MGLibB_00936	2610301B20Rik	0
MGLibB_00937	2610301B20Rik	0
MGLibB_00938	2610301B20Rik	0
MGLibB_00940	2610305D13Rik	0
MGLibB_00941/MGLibB_20594/MGLibB_45149/MGLibB_60940/	2610305D13Rik/Gm13242/Rex2/Zfp600/	0
MGLibB_00939/MGLibB_20592/MGLibB_60938/	2610305D13Rik/Gm13242/Zfp600/	0
MGLibB_00942	2610318N02Rik	0
MGLibB_00943	2610318N02Rik	0
MGLibB_00944	2610318N02Rik	0
MGLibB_00945	2610507B11Rik	0
MGLibB_00946	2610507B11Rik	0
MGLibB_00947	2610507B11Rik	0
MGLibB_00948	2610524H06Rik	0
MGLibB_00949	2610524H06Rik	0
MGLibB_00950	2610524H06Rik	0
MGLibB_00951	2610528A11Rik	0
MGLibB_00952	2610528A11Rik	0
MGLibB_00953	2610528A11Rik	0
MGLibB_00954	2610528J11Rik	0
MGLibB_00955	2610528J11Rik	0
MGLibB_00956	2610528J11Rik	0
MGLibB_00957	2700029M09Rik	0
MGLibB_00958	2700029M09Rik	0
MGLibB_00959	2700029M09Rik	0
MGLibB_00960	2700049A03Rik	0
MGLibB_00961	2700049A03Rik	0
MGLibB_00962	2700049A03Rik	0
MGLibB_00963	2700050L05Rik	0
MGLibB_00964	2700050L05Rik	0
MGLibB_00965	2700050L05Rik	0
MGLibB_00966	2700060E02Rik	0
MGLibB_00967	2700060E02Rik	0
MGLibB_00968	2700060E02Rik	0
MGLibB_00969	2700062C07Rik	0
MGLibB_00970	2700062C07Rik	0
MGLibB_00971	2700062C07Rik	0
MGLibB_00972	2700081O15Rik	0
MGLibB_00973	2700081O15Rik	0
MGLibB_00974	2700081O15Rik	0
MGLibB_00975	2700089E24Rik	0
MGLibB_00976	2700089E24Rik	0
MGLibB_00977	2700089E24Rik	0
MGLibB_00978	2700094K13Rik	0
MGLibB_00979	2700094K13Rik	0
MGLibB_00980	2700094K13Rik	0
MGLibB_00981	2700097O09Rik	0
MGLibB_00982	2700097O09Rik	0
MGLibB_00983	2700097O09Rik	0
MGLibB_00984	2810004N23Rik	0
MGLibB_00985	2810004N23Rik	0
MGLibB_00986	2810004N23Rik	0
MGLibB_00987	2810006K23Rik	0
MGLibB_00988	2810006K23Rik	0
MGLibB_00989	2810006K23Rik	0
MGLibB_00990	2810007J24Rik	0
MGLibB_00991	2810007J24Rik	0
MGLibB_00992	2810007J24Rik	0
MGLibB_00993	2810021J22Rik	0
MGLibB_00994	2810021J22Rik	0
MGLibB_00995	2810021J22Rik	0
MGLibB_00996	2810403A07Rik	0
MGLibB_00997	2810403A07Rik	0
MGLibB_00998	2810403A07Rik	0
MGLibB_00999	2810408A11Rik	0
MGLibB_01000	2810408A11Rik	0
MGLibB_01001	2810408A11Rik	0
MGLibB_01002	2810408M09Rik	0
MGLibB_01003	2810408M09Rik	0
MGLibB_01004	2810408M09Rik	0
MGLibB_01005	2810417H13Rik	0
MGLibB_01006	2810417H13Rik	0
MGLibB_01007	2810417H13Rik	0
MGLibB_01008	2810428I15Rik	0
MGLibB_01009	2810428I15Rik	0
MGLibB_01010	2810428I15Rik	0
MGLibB_01011	2810459M11Rik	0
MGLibB_01012	2810459M11Rik	0
MGLibB_01013	2810459M11Rik	0
MGLibB_01014	2810474O19Rik	0
MGLibB_01015	2810474O19Rik	0
MGLibB_01016	2810474O19Rik	0
MGLibB_01017	2900011O08Rik	0
MGLibB_01018	2900011O08Rik	0
MGLibB_01019	2900011O08Rik	0
MGLibB_01020	2900026A02Rik	0
MGLibB_01021	2900026A02Rik	0
MGLibB_01022	2900026A02Rik	0
MGLibB_01023	2900092C05Rik	0
MGLibB_01024	2900092C05Rik	0
MGLibB_01025	2900092C05Rik	0
MGLibB_01032	3010026O09Rik	0
MGLibB_01033	3010026O09Rik	0
MGLibB_01034	3010026O09Rik	0
MGLibB_01035	3110001I22Rik	0
MGLibB_01036	3110001I22Rik	0
MGLibB_01037	3110001I22Rik	0
MGLibB_01038	3110002H16Rik	0
MGLibB_01039	3110002H16Rik	0
MGLibB_01040	3110002H16Rik	0
MGLibB_01041	3110007F17Rik	0
MGLibB_01042	3110007F17Rik	0
MGLibB_01043	3110007F17Rik	0
MGLibB_01044	3110009E18Rik	0
MGLibB_01045	3110009E18Rik	0
MGLibB_01046	3110009E18Rik	0
MGLibB_01047	3110021N24Rik	0
MGLibB_01048	3110021N24Rik	0
MGLibB_01049	3110021N24Rik	0
MGLibB_01050	3110035E14Rik	0
MGLibB_01051	3110035E14Rik	0
MGLibB_01052	3110035E14Rik	0
MGLibB_01053	3110040N11Rik	0
MGLibB_01054	3110040N11Rik	0
MGLibB_01055	3110040N11Rik	0
MGLibB_01056	3110043O21Rik	0
MGLibB_01057	3110043O21Rik	0
MGLibB_01058	3110043O21Rik	0
MGLibB_01059	3110047P20Rik	0
MGLibB_01060	3110047P20Rik	0
MGLibB_01061	3110047P20Rik	0
MGLibB_01062	3110052M02Rik	0
MGLibB_01063	3110052M02Rik	0
MGLibB_01064	3110052M02Rik	0
MGLibB_01065	3110057O12Rik	0
MGLibB_01066	3110057O12Rik	0
MGLibB_01067	3110057O12Rik	0
MGLibB_01068	3110062M04Rik	0
MGLibB_01069	3110062M04Rik	0
MGLibB_01070	3110062M04Rik	0
MGLibB_01071	3110079O15Rik	0
MGLibB_01072	3110079O15Rik	0
MGLibB_01073	3110079O15Rik	0
MGLibB_01074	3110082I17Rik	0
MGLibB_01075	3110082I17Rik	0
MGLibB_01076	3110082I17Rik	0
MGLibB_01077	3110082J24Rik	0
MGLibB_01078	3110082J24Rik	0
MGLibB_01079	3110082J24Rik	0
MGLibB_01080	3300002I08Rik	0
MGLibB_01082/MGLibB_20686/MGLibB_60618/	3300002I08Rik/Gm14124/Zfp345/	0
MGLibB_01081/MGLibB_60756/MGLibB_61346/	3300002I08Rik/Zfp442/Zfp937/	0
MGLibB_01083	3425401B19Rik	0
MGLibB_01084	3425401B19Rik	0
MGLibB_01085	3425401B19Rik	0
MGLibB_01086	3632451O06Rik	0
MGLibB_01087	3632451O06Rik	0
MGLibB_01088	3632451O06Rik	0
MGLibB_01090	3830403N18Rik	0
MGLibB_01091	3830403N18Rik	0
MGLibB_01089/MGLibB_59741/	3830403N18Rik/Xlr/	0
MGLibB_01092	3830406C13Rik	0
MGLibB_01093	3830406C13Rik	0
MGLibB_01094	3830406C13Rik	0
MGLibB_01095	3830417A13Rik	0
MGLibB_01096	3830417A13Rik	0
MGLibB_01097	3830417A13Rik	0
MGLibB_01104	4430402I18Rik	0
MGLibB_01105	4430402I18Rik	0
MGLibB_01106	4430402I18Rik	0
MGLibB_01107	4632428N05Rik	0
MGLibB_01108	4632428N05Rik	0
MGLibB_01109	4632428N05Rik	0
MGLibB_01110	4632434I11Rik	0
MGLibB_01111	4632434I11Rik	0
MGLibB_01112	4632434I11Rik	0
MGLibB_01113	4732456N10Rik	0
MGLibB_01114	4732456N10Rik	0
MGLibB_01115	4732456N10Rik	0
MGLibB_01116	4833403I15Rik	0
MGLibB_01117	4833403I15Rik	0
MGLibB_01118	4833403I15Rik	0
MGLibB_01119	4833420G17Rik	0
MGLibB_01120	4833420G17Rik	0
MGLibB_01121	4833420G17Rik	0
MGLibB_01122	4833423E24Rik	0
MGLibB_01123	4833423E24Rik	0
MGLibB_01124	4833423E24Rik	0
MGLibB_01125	4833424O15Rik	0
MGLibB_01126	4833424O15Rik	0
MGLibB_01127	4833424O15Rik	0
MGLibB_01128	4833427G06Rik	0
MGLibB_01129	4833427G06Rik	0
MGLibB_01130	4833427G06Rik	0
MGLibB_01131	4833439L19Rik	0
MGLibB_01132	4833439L19Rik	0
MGLibB_01133	4833439L19Rik	0
MGLibB_01134	4921501E09Rik	0
MGLibB_01135	4921501E09Rik	0
MGLibB_01136	4921501E09Rik	0
MGLibB_01137	4921504E06Rik	0
MGLibB_01138	4921504E06Rik	0
MGLibB_01139	4921504E06Rik	0
MGLibB_01140	4921506M07Rik	0
MGLibB_01141	4921506M07Rik	0
MGLibB_01142	4921506M07Rik	0
MGLibB_01143	4921507P07Rik	0
MGLibB_01144	4921507P07Rik	0
MGLibB_01145	4921507P07Rik	0
MGLibB_01146	4921509C19Rik	0
MGLibB_01147	4921509C19Rik	0
MGLibB_01148	4921509C19Rik	0
MGLibB_01149	4921511H03Rik	0
MGLibB_01150	4921511H03Rik	0
MGLibB_01151	4921511H03Rik	0
MGLibB_01153/MGLibB_20224/MGLibB_20894/MGLibB_46963/	4921511M17Rik/Gm10057/Gm15140/Samt1/	0
MGLibB_01152/MGLibB_20223/MGLibB_20893/MGLibB_46962/	4921511M17Rik/Gm10057/Gm15140/Samt1/	0
MGLibB_01154/MGLibB_20225/MGLibB_46964/	4921511M17Rik/Gm10057/Samt1/	0
MGLibB_01155	4921517D22Rik	0
MGLibB_01156	4921517D22Rik	0
MGLibB_01157	4921517D22Rik	0
MGLibB_01158	4921524J17Rik	0
MGLibB_01159	4921524J17Rik	0
MGLibB_01160	4921524J17Rik	0
MGLibB_01161	4921524L21Rik	0
MGLibB_01162	4921524L21Rik	0
MGLibB_01163	4921524L21Rik	0
MGLibB_01164	4921530D09Rik	0
MGLibB_01165	4921530D09Rik	0
MGLibB_01166	4921530D09Rik	0
MGLibB_01167	4921530L21Rik	0
MGLibB_01168	4921530L21Rik	0
MGLibB_01169	4921530L21Rik	0
MGLibB_01170	4921536K21Rik	0
MGLibB_01171	4921536K21Rik	0
MGLibB_01172	4921536K21Rik	0
MGLibB_01173	4921539E11Rik	0
MGLibB_01174	4921539E11Rik	0
MGLibB_01175	4921539E11Rik	0
MGLibB_01176	4922501C03Rik	0
MGLibB_01177	4922501C03Rik	0
MGLibB_01178	4922501C03Rik	0
MGLibB_01179	4922501L14Rik	0
MGLibB_01180	4922501L14Rik	0
MGLibB_01181	4922501L14Rik	0
MGLibB_01182	4922502D21Rik	0
MGLibB_01183	4922502D21Rik	0
MGLibB_01184	4922502D21Rik	0
MGLibB_01185	4922505E12Rik	0
MGLibB_01186	4922505E12Rik	0
MGLibB_01187	4922505E12Rik	0
MGLibB_01188	4930402F06Rik	0
MGLibB_01189	4930402F06Rik	0
MGLibB_01190	4930402F06Rik	0
MGLibB_01191	4930402H24Rik	0
MGLibB_01192	4930402H24Rik	0
MGLibB_01193	4930402H24Rik	0
MGLibB_01194	4930402K13Rik	0
MGLibB_01195	4930402K13Rik	0
MGLibB_01196	4930402K13Rik	0
MGLibB_01197	4930404A10Rik	0
MGLibB_01198	4930404A10Rik	0
MGLibB_01199	4930404A10Rik	0
MGLibB_01200	4930404N11Rik	0
MGLibB_01201	4930404N11Rik	0
MGLibB_01202	4930404N11Rik	0
MGLibB_01203	4930407I10Rik	0
MGLibB_01204	4930407I10Rik	0
MGLibB_01205	4930407I10Rik	0
MGLibB_01206	4930412D23Rik	0
MGLibB_01207	4930412D23Rik	0
MGLibB_01208	4930412D23Rik	0
MGLibB_01209	4930415F15Rik	0
MGLibB_01210	4930415F15Rik	0
MGLibB_01211	4930415F15Rik	0
MGLibB_01212	4930415L06Rik	0
MGLibB_01213	4930415L06Rik	0
MGLibB_01214	4930415L06Rik	0
MGLibB_01215	4930415O20Rik	0
MGLibB_01216	4930415O20Rik	0
MGLibB_01217	4930415O20Rik	0
MGLibB_01218	4930422G04Rik	0
MGLibB_01219	4930422G04Rik	0
MGLibB_01220	4930422G04Rik	0
MGLibB_01221	4930426D05Rik	0
MGLibB_01222	4930426D05Rik	0
MGLibB_01223	4930426D05Rik	0
MGLibB_01224	4930427A07Rik	0
MGLibB_01225	4930427A07Rik	0
MGLibB_01226	4930427A07Rik	0
MGLibB_01227	4930428D18Rik	0
MGLibB_01228	4930428D18Rik	0
MGLibB_01229	4930428D18Rik	0
MGLibB_01230	4930430A15Rik	0
MGLibB_01231	4930430A15Rik	0
MGLibB_01232	4930430A15Rik	0
MGLibB_01233	4930430D24Rik	0
MGLibB_01235	4930430D24Rik	0
MGLibB_01234/MGLibB_01348/	4930430D24Rik/4930525M21Rik/	0
MGLibB_01236	4930430F08Rik	0
MGLibB_01237	4930430F08Rik	0
MGLibB_01238	4930430F08Rik	0
MGLibB_01239	4930432K09Rik	0
MGLibB_01240	4930432K09Rik	0
MGLibB_01241	4930432K09Rik	0
MGLibB_01242	4930432K21Rik	0
MGLibB_01243	4930432K21Rik	0
MGLibB_01244	4930432K21Rik	0
MGLibB_01245	4930432M17Rik	0
MGLibB_01246	4930432M17Rik	0
MGLibB_01247	4930432M17Rik	0
MGLibB_01248	4930433I11Rik	0
MGLibB_01249	4930433I11Rik	0
MGLibB_01250	4930433I11Rik	0
MGLibB_01251	4930435E12Rik	0
MGLibB_01252	4930435E12Rik	0
MGLibB_01253	4930435E12Rik	0
MGLibB_01254	4930444G20Rik	0
MGLibB_01255	4930444G20Rik	0
MGLibB_01256	4930444G20Rik	0
MGLibB_01257	4930444P10Rik	0
MGLibB_01258	4930444P10Rik	0
MGLibB_01259	4930444P10Rik	0
MGLibB_01260	4930447A16Rik	0
MGLibB_01261	4930447A16Rik	0
MGLibB_01262	4930447A16Rik	0
MGLibB_01263	4930447C04Rik	0
MGLibB_01264	4930447C04Rik	0
MGLibB_01265	4930447C04Rik	0
MGLibB_01268/MGLibB_21278/MGLibB_21281/MGLibB_21286/MGLibB_21287/MGLibB_21798/	4930449I24Rik/Gm3402/Gm3404/Gm3409/Gm3415/Gm6370/	0
MGLibB_01267/MGLibB_21285/MGLibB_21797/	4930449I24Rik/Gm3409/Gm6370/	0
MGLibB_01266/MGLibB_21284/MGLibB_21808/	4930449I24Rik/Gm3409/Gm6408/	0
MGLibB_01269	4930451C15Rik	0
MGLibB_01270	4930451C15Rik	0
MGLibB_01271	4930451C15Rik	0
MGLibB_01272	4930451G09Rik	0
MGLibB_01273	4930451G09Rik	0
MGLibB_01274	4930451G09Rik	0
MGLibB_01275	4930451I11Rik	0
MGLibB_01276	4930451I11Rik	0
